Participant,Block Design Raw Score,Step,Chest Distance,HeadCamera Distance,LeftElbow Distance,LeftShoulder Distance,MotionControllerLeft Distance,MotionControllerRight Distance,RightElbow Distance,RightShoulder Distance
C019,40,Add Salt,0.0,57.70304721705707,0.0,33.28606442135366,0.0,313.0290213351826,223.37537882183153,147.8470644100488
C019,40,Add Tomtato,260.64894605000393,354.72737490792287,182.3589524283074,217.2553721588221,137.19210099301898,1139.7567402755653,919.2064742198377,586.9562473756516
C019,40,Add pepper,167.11372639435936,285.73124248041177,236.33722644604475,216.3844634012896,207.37228380513906,757.4113279382997,472.71017189985895,453.415712399001
C019,40,Post last step,168.70556854011264,295.2874335450039,175.83579185036194,229.22074968082723,57.49765698895235,1043.7785164695556,844.7536929586506,523.7305909801979
C019,40,Pour Broth,752.172470303789,972.5349545275967,1232.2462126682967,983.6518419287032,1599.7518285218985,1307.4620867226683,1625.8071966860284,1234.110161008953
C019,40,Stir Stew,71.58251096837975,140.8690808460849,0.0,83.39654341935366,178.08020564346657,478.54299458162365,318.82123390011554,227.71832214241348
C022,32,Add Beef,514.8309868142851,677.3248231756154,748.8219723723088,723.1546648776998,682.2857595988007,2550.96233995799,1890.2319683235864,1289.2052374614213
C022,32,Add Onion,298.43005031678825,359.48497079531626,482.30782382543407,452.38605367740246,499.33680442567834,1174.4790328814815,804.302393985339,611.2451257951749
C022,32,Post last step,2104.3993689938616,2805.44849013519,3080.532673736255,2807.469329848262,3451.168040215085,6100.575913342788,3933.231069431753,3391.117746519946
C022,32,Pour Broth,491.07985365066645,500.98253495903543,605.0846939585626,607.8056862381426,645.3093124235452,1175.961010515578,924.3802723502283,754.264767910815
C023,52,Add Beef,1575.0450271766529,1575.6303060589007,1833.6427971010003,1666.4491083570922,2334.4444098682734,4672.175110507665,3326.770176593169,2456.1159832491876
C023,52,Add Carrot,1148.8152412970342,1283.6859374436267,1873.3257528445406,1582.9756623423189,2006.4585247109815,3581.8296469429847,2818.552211131458,2113.8105326151767
C023,52,Add Onion,665.6788606224992,803.3427770745946,957.237249013885,842.5381316968659,961.2695917145658,2404.101334096944,1706.4775959966612,1233.6915352798792
C023,52,Add Potato,515.0708760657047,574.7547909290519,553.9475679169354,507.17202191115297,572.9985864109333,1817.7531703026077,1376.375344545184,995.8453216835516
C023,52,Add Salt,73.95247814270692,90.93625114976848,80.71229728017249,79.17251034268713,76.77634341916955,219.1218667716605,202.48096038552305,155.53041773564607
C023,52,Add Tomtato,537.542270875359,665.1371184583088,780.1938299168497,728.0786047677308,666.7327413813562,1764.1582392318596,1386.8716375729034,1048.3516332989038
C023,52,Add pepper,175.69604621377277,211.55610895940757,209.97265892112176,193.789303353712,202.4016448441787,523.2581212079888,480.4510948850916,320.4369298926132
C023,52,Post last step,262.84218863823094,317.2060481489434,426.06576270371914,357.49315747029823,504.40583176470875,801.2678935690342,690.9848473869376,443.95816692070696
C023,52,Pour Broth,596.6041168942247,1007.9592445725639,828.836547374253,806.9646820987637,999.2659692770667,1255.7902756196418,1064.9379178960214,707.6814955183044
C023,52,Stir Stew,111.77865689566342,149.60470793420723,150.3574212565766,132.1274788339599,170.02662871196753,585.1041004094161,406.8439851317803,226.28712161643617
C026,33,Add Beef,306.8488598915918,564.8041342619742,302.74124329173344,384.6039632691927,226.258566317095,1788.584404832769,1507.3039107236157,1016.4674961698846
C026,33,Add Carrot,302.94593322747,465.07297832492344,223.69808119365385,292.9227853467627,162.0381177610959,2131.436409031117,1905.7429745802228,1209.6209480620603
C026,33,Add Onion,435.8506339305771,808.727840805787,366.0164722715254,509.5206392275398,314.379434635446,2826.3127024233563,2284.712684416236,1444.0932362200151
C026,33,Add Potato,431.45974651093985,687.6353170806012,393.09644150475896,509.0464905494792,311.38445043273697,2170.7123350842467,1921.910829119797,1271.648560094428
C026,33,Add Salt,80.84673535490958,114.04631978921641,66.52582663998166,82.91235473267656,47.97666954132981,498.3568720247041,461.1261081516029,288.8855822901545
C026,33,Add Tomtato,237.63186896395257,436.84125057950746,220.5502014016461,287.90583011730234,141.91825450545832,1442.8859125255105,1778.3447269958842,774.5240165689972
C026,33,Add pepper,101.04405677755045,147.75391373347827,72.58105368420372,97.9753963120755,47.35702471460196,555.5415684383645,442.95613715436656,313.0147471749575
C026,33,Post last step,329.3108625377872,509.69480881542586,411.56322066900816,473.7964714924843,408.44320442800097,1557.31020148256,1475.3807703917962,944.8422817851776
C026,33,Pour Broth,513.5340377344862,752.6821822292811,697.409453778144,565.5275387725713,995.2178652097726,1584.6827455452121,1236.4077195470593,788.4891829731652
C026,33,Stir Stew,175.16459210686173,320.45821014338196,172.33459103652837,245.44331703333245,143.9123538952537,1265.4177587495064,925.3146648839592,605.2162662009355
C027,41,Add Beef,506.0249033960201,557.2968415410942,680.5685400944532,661.7765608526482,608.7985857579688,2185.5731328781762,1641.029995445642,1203.1928878964768
C027,41,Add Carrot,515.0447005630288,536.607617777723,734.3296363292416,627.3176025758304,640.0728571836049,2337.766836787679,1700.0328895882196,1241.0110014604047
C027,41,Add Onion,390.4886668333847,460.28720282972444,538.7304048427537,484.4620712061327,431.19791537815803,1386.7330504215154,1006.8443613430376,782.561173129808
C027,41,Add Potato,511.66743677454656,508.0560368673101,645.9583899864072,509.9015991940355,813.8483787708188,1260.9467778688584,965.8664277993934,691.0548795368279
C027,41,Add Salt,326.24096664557624,347.41522212440475,356.7714594857986,355.91161147058943,342.24500546782514,858.1742990559148,706.5566265078933,466.9881881029234
C027,41,Add Tomtato,519.0751440058305,585.2678839330649,953.4556471219857,592.5626664888407,587.7833435444801,1670.8279396548203,1365.531431715145,1440.5822134591644
C027,41,Add pepper,56.347401075209575,66.99191511083966,72.74109210374901,72.27885786021677,72.69726652720863,184.23234825955652,141.36669497458303,91.79076088493628
C027,41,Post last step,435.06329761296035,438.4476796401866,668.9882009971514,565.2390395165905,718.8853609247751,1069.936368646042,845.3950979946756,562.543786434629
C027,41,Pour Broth,545.8946240666412,184.7278241007287,424.2406302107577,330.0161119381745,415.6684778492515,643.389641584909,441.4197505697239,385.521092845588
C027,41,Stir Stew,294.04186930277666,321.83728596014976,351.5314839562131,331.5854865332302,356.46047958467994,967.7502078136927,818.3371777422939,500.2313732213288
C030,39,Post last step,0.0,661.6043909207331,896.43867800273,783.3171115513836,968.9470848265779,1432.067936209774,1024.3069429835627,892.7127160251708
C030,39,Stir Stew,0.0,3594.5533276394476,3927.572779586147,3603.002902053799,4656.62170343657,8860.75668738355,5878.621162100744,4830.287881182161
C031,61,Add Beef,0.0,1709.5107218008648,1525.3028167047996,1559.4996204243778,1492.7368764005032,5706.19410834903,3893.843454493912,2659.180097078443
C031,61,Add Carrot,0.0,569.619857008256,625.9379273868414,608.8331404518859,580.9856342698639,2057.390420467953,1505.4956639671093,1009.7124971390718
C031,61,Add Onion,0.0,1043.937982341797,991.1233437493372,1013.8671580972782,951.2871774496521,3289.615342561938,2286.474757208275,1582.6393911242471
C031,61,Add Potato,0.0,539.6255340374063,593.0138104522426,615.8211026873722,487.6712118323157,2121.298477429073,1554.3389438993936,1058.9332621370772
C031,61,Add Salt,0.0,513.2515152855817,459.274261065117,454.4493420243199,465.3808464860594,1631.274479403006,1301.3936600476293,821.5341059833206
C031,61,Add Tomtato,0.0,635.1674383265525,548.4359968684693,579.9163510997693,492.3807876675581,1830.3734446316555,1284.4014081479804,884.6555232720838
C031,61,Add pepper,0.0,100.02454044669686,58.99947762808642,65.31408271071862,82.84665967813038,352.9884835815573,322.0617939414989,201.60222563414573
C031,61,Post last step,0.0,405.7191855499011,412.39927175901653,375.47643674390974,435.0388662383694,1151.2161627457149,807.2622033711206,543.6127915989009
C031,61,Pour Broth,0.0,2148.5400981208427,2298.8176582788087,2170.8401874101255,2575.201670470713,3188.1179155418777,2396.057171553859,2058.8607573900836
C031,61,Stir Stew,0.0,223.5468640694981,160.46261359979425,175.3095318953322,183.5074111002697,668.2404997647375,442.0391625948322,304.2219579913087
