Participant,Block Design Raw Score,Step,Chest Distance,HeadCamera Distance,LeftElbow Distance,LeftShoulder Distance,MotionControllerLeft Distance,MotionControllerRight Distance,RightElbow Distance,RightShoulder Distance
C004,30,Add apples to pan,247.17494511672564,293.060331538572,614.7109457570098,477.33248424736263,745.0640095370263,854.9623611247886,0.0,585.4922967418231
C004,30,Add bottom crust,45.802260237671646,78.28559709758508,137.7325330167175,100.48682074366832,212.8145282447428,214.58328496998143,0.0,113.33771442857133
C004,30,Add butter,131.91395355911064,220.8830476626918,297.92437152822913,242.4852747351432,389.6579212358554,354.5359720912607,118.39189669157214,193.819130122021
C004,30,Add cinnamon,69.70613406220464,157.90235934837605,52.48687454923088,68.74292408117117,38.483364789061184,367.67013920102033,0.0,194.0825500325653
C004,30,Add crust top,139.67557608791867,288.36024595354354,394.4798651446091,301.1437063657518,538.7171890178056,330.32083963067004,224.95614703836452,220.1924496126589
C004,30,Add water,117.88560756232243,100.99033499043722,38.26449828050408,44.909266926086964,51.333230221177445,247.04918953374658,240.483978955432,132.8652903498185
C004,30,Post last step,277.9422647535026,420.41357883622163,529.0851856625259,479.8000793733789,563.214509391012,499.56561477372816,368.29209160794125,323.5563099732533
C004,30,Pour syrup,49.54319184634046,83.19578230430949,106.69410144557482,85.9787180980224,144.53830317173885,156.79825070818782,0.0,150.3655906111866
C004,30,Put pie in oven,541.747724739337,468.59621919127284,1015.861545986769,571.0603576768847,1043.5880984997077,448.73220932618574,306.45758793401103,315.9263962049117
C004,30,Stir bowl,121.92037596890492,200.17988210761388,193.35305403031327,171.86888194355916,272.081018302102,681.4839530016352,0.0,296.87400610308146
C005,46,Add Sugar ,651.7647486006558,992.8706936070804,912.4342607623726,895.3134990333888,1986.0456268199177,1096.9845919000181,1797.140450048324,1300.1051497704336
C005,46,Add apples to pan,511.55728825245114,829.8183477870394,1188.3539955771096,910.7107853573622,3034.2241194056633,1608.0061562483259,1072.5939968151915,1183.8861362580235
C005,46,Add bottom crust,26.904630024113434,61.13433942761177,0.0,55.00919249705463,280.19657067203684,52.809915787139744,254.6626556868674,0.0
C005,46,Add butter,144.1529772224381,201.57849761632482,361.99747031707335,271.99844631768775,455.8013518361619,425.6749550238653,706.6800709923091,236.4309001671591
C005,46,Add cinnamon,393.5665719445702,853.4339803421088,730.0356982012978,706.5643818646964,3841.270968431004,1089.3914326928975,707.4976592504602,889.3206905422071
C005,46,Add crust top,56.901104092143186,110.29952191928092,93.32211024535127,91.63049994933783,325.4619196015139,69.9094125794254,144.50622216541518,0.0
C005,46,Add water,83.65788744297987,141.52833005710616,137.89074932813963,109.74957492517034,297.86651101243183,157.89958799611586,123.94391231993923,153.61990834994526
C005,46,Post last step,223.50956340311157,380.9013852163408,430.26636207809804,434.0996873035401,877.4111781109497,441.1100218855817,549.8951255856425,442.5498864319545
C005,46,Pour syrup,57.859381308257596,99.6204269907822,208.9783263938314,127.63198788805536,228.1190270291416,236.9999380318533,0.0,137.78130239375074
C005,46,Put pie in oven,844.4060826283819,1361.2694951118303,1478.0002896258643,1547.5666291098864,2441.2033325881134,1700.8425115676816,1480.6986467281822,981.4174342608386
C005,46,Stir bowl,106.90958005268529,210.45509497742,188.5995218174837,192.9045017566014,783.417480450214,271.0195760582266,396.0474736156102,171.73016058576616
C010,54,Add Sugar ,891.4464700075594,1260.546474762066,1441.7434476435856,1127.1003249026146,1798.104683196678,3013.7182436677813,2055.521325597359,1381.3851639887287
C010,54,Add apples to pan,536.3877042439793,627.3233441073684,805.5969818613218,722.0400531957057,1033.6396730531062,2413.6125309442205,1515.126254275299,1013.5788280226137
C010,54,Add bottom crust,183.56723444198067,243.56522269835045,312.7580798809277,265.65584649982156,461.081603280168,617.0731931239653,463.27579507039695,303.8338787609738
C010,54,Add butter,107.65172622757626,138.54329442416588,285.2505981311871,209.2879201380242,413.00944649511996,134.52225490684265,126.19529928849482,112.44767932888317
C010,54,Add cinnamon,348.74684818553436,372.00739970971375,501.84892428727574,407.54546159073465,664.1859062835377,867.4125475736628,639.6261063691488,485.9167207015963
C010,54,Add crust top,242.86108689064008,273.0408638763446,432.15179264533793,353.2098963279443,569.9803017303923,715.3919160792758,496.5994150066202,345.3120528566818
C010,54,Add water,73.3236105232875,108.26651442858265,137.53911128140493,116.85535547012103,151.25306628267043,250.34910726798657,163.63995690181784,121.16557287036059
C010,54,Post last step,812.6733030078858,874.3181375216064,977.6837647586848,887.3503323455282,1172.8429938597576,1626.7825190546844,1197.294929432833,977.0025792679161
C010,54,Pour syrup,201.50904348224765,275.82195365547926,448.31616743522346,346.47493301796163,566.0093495220513,501.4514035251038,421.13740864583485,319.00705492787944
C010,54,Stir bowl,138.61800181476292,163.72641848815067,220.19439642946548,176.77503132443533,318.05653512923413,598.9204428555248,387.17425049657555,250.68638117376452
C011,34,Add Sugar ,363.9046346674852,275.62170332070343,610.2900208941397,516.576824644201,489.1497906317419,782.659713039114,604.993305827136,565.074046847412
C011,34,Add butter,76.41415019664021,81.42522164439421,116.55100724886165,102.54313354729202,126.8861422104011,522.6900629513126,293.61385733388613,217.0058747529938
C011,34,Post last step,575.9457087800857,709.7223701516627,956.3124207470307,799.9658812828291,1008.7420845393622,2536.0114032582233,1260.2423705413053,1045.6161773943115
C014,32,Add Sugar ,524.2530958000126,546.8278880129504,981.9016984530742,753.8597230559799,1504.1957300501701,1212.990609471668,892.0387473710907,698.7059101324833
C014,32,Add apples to pan,739.6807181894163,1079.4938930297535,3588.9041826409693,1338.0305827161612,2871.8063193937655,3881.368783649603,2451.963309051247,1636.3661557360979
C014,32,Add bottom crust,180.8086839938509,301.3113956405789,369.9296214106831,240.90196292234992,385.05273410804676,776.4384049428935,568.5285664193848,406.80309953594605
C014,32,Add butter,465.9280887205428,595.5130255470831,512.9441172457492,492.94856981105687,626.1551926850036,1372.3029241359377,1020.6342895840731,780.6669986698024
C014,32,Add cinnamon,112.37257283099261,141.77411340732476,227.71305137477015,202.63355895151068,369.3445245946986,696.602321210616,556.001816849678,359.4982403576114
C014,32,Add crust top,129.400866303435,165.23526204374255,552.1977147726902,219.32044458566605,368.82329614790774,436.99745440667755,347.4077769925039,230.67185906031096
C014,32,Add water,309.05827723319277,402.61594908512154,698.7497091317848,513.5786407234964,890.3989332163717,462.22221099331864,399.90993405871376,363.13643050611614
C014,32,Post last step,398.9195938379238,877.8274365707314,1182.930911809507,881.7839922733489,1355.5338016115263,1885.6009325438515,1660.869036445084,1290.8072110870794
C014,32,Pour syrup,65.5345603275882,107.76870820188097,198.0799434856537,104.76383852047546,220.98600047377468,204.74738599820995,137.00159842496166,102.685641009307
C014,32,Put pie in oven,352.40677283090025,463.945048334804,1271.244248691177,447.49845509565085,811.4275160347745,959.5767451423164,761.3485680123383,590.2212404210139
C014,32,Stir bowl,74.42128677646477,102.95224880157348,223.35983644194812,156.27448843969876,306.3199385192125,456.69220887776356,309.5473242558609,206.92763716134837
C015,33,Add Sugar ,393.5686167011959,328.1293032902167,493.93664717245076,460.01015519336795,548.517445094072,1022.6191510905501,818.3556671253647,613.9292689010849
C015,33,Add apples to pan,846.9678728210863,967.4200496330919,1060.6550158891343,969.0865390787155,1284.8992256662777,2994.6972062442883,1927.376524432751,1370.348207952667
C015,33,Add bottom crust,136.856735538456,203.87279680990406,156.63538637133965,157.05246867555493,125.81742284955584,306.75828986688566,235.64635344076802,204.7724717731831
C015,33,Add butter,99.39787967281569,116.95791822087409,143.62800075353937,123.47756205498389,184.4184380502686,369.580930548597,286.6902722410533,186.37896159204075
C015,33,Add cinnamon,136.0762751905242,172.34037671441783,149.75314511944887,146.06475228997027,152.87662252763283,362.3591359669829,267.69503670015536,194.38202893935096
C015,33,Add crust top,263.61379163965483,359.8605018464014,309.03398312109215,311.92111900042414,283.01001299836474,617.50690443721,503.22945687043716,406.71885168050426
C015,33,Add water,178.8694240867875,245.49783160800897,220.3608584765201,208.98716974233872,238.3921500699264,480.05571320636136,402.9748619341568,307.54088901376497
C015,33,Post last step,276.1320855559912,410.01529199468763,215.21401430812494,269.9357507985943,276.473182147776,649.9966418674551,433.2875818860938,378.06848046386887
C015,33,Pour syrup,193.26311280964276,260.8381606483184,279.6990883967421,272.9874604696287,227.3750387305402,424.11447964379636,438.506891383896,379.40524705239636
C015,33,Put pie in oven,556.2562740120522,503.82222486480305,613.8699424041388,545.7694287069351,681.3985667804568,979.9344152495282,889.5553005572664,686.7155580087801
C015,33,Stir bowl,276.4098143275058,364.38482489253863,367.9311110284352,351.9728225611478,356.4878787294518,1063.2509977979626,852.9842804661002,553.1087428167517
C018,50,Add Sugar ,1287.2716871490338,1688.5173608318903,2135.8869853835545,1743.0687552504892,2505.4238950853032,2433.8361889965845,1523.8273693309707,1330.1362315344597
C018,50,Add apples to pan,475.24480808300814,773.593897163013,999.3829060569396,784.1392870887904,1401.136589322005,2920.5088809250797,1489.3556632053019,945.3654765350651
C018,50,Add bottom crust,122.25148932504835,217.12839549439377,219.40567695816685,186.65760379309125,311.1374979955334,831.3130126588821,561.8295767464733,367.44057031299735
C018,50,Add butter,123.37112209055513,221.94179122717694,308.1635706082502,236.66347782381985,399.9616156068434,299.74067800384387,203.77302367612842,169.80724407836829
C018,50,Add cinnamon,64.32665021437764,116.6489609453182,69.38067692661201,66.79183457182896,89.81920965566842,371.2954803068358,282.94231887888066,183.45812012134746
C018,50,Add crust top,77.72906545377435,148.7571165393756,113.20769077793314,96.02274459580661,101.71569782056952,517.7640058434135,370.3416838644897,239.95353976158103
C018,50,Add water,101.15157104175363,158.09424760911918,266.90169993901947,187.36161990455656,321.1505987396114,238.57421431889418,150.05908674810448,124.15769438480955
C018,50,Post last step,333.2345058156292,464.4945740821999,358.9916575521593,329.13629791279243,587.5974101362959,773.9921187893547,658.3741343188783,493.11824574190075
C018,50,Pour syrup,70.58605451044039,160.81343512974544,155.81386295750744,128.4261345763646,178.7647656738666,312.4434133387518,208.91891007592062,135.36318054936783
C018,50,Put pie in oven,365.65421325171576,518.5502134345631,333.89584381580534,468.28961830821754,498.5917341570061,896.2753577220284,783.7090565924045,628.6448362499642
C018,50,Stir bowl,136.94438610971926,215.56549660824132,269.7030956787265,221.23389838382346,332.3573040547357,792.3985079954346,482.76172741877906,294.440091665587
C019,40,Add Sugar ,180.13202791690526,428.5564097428567,695.6262251778862,351.36877604490644,808.390077124782,131.02387854713845,837.637311929796,547.7705855603199
C019,40,Add apples to pan,207.5009023248169,330.4720586812288,405.40552916134646,228.18987100682145,1771.425292359943,110.93528479570357,943.3122816248116,562.8756213897047
C019,40,Add bottom crust,31.07563229959883,60.493633409159344,21.54515045690829,36.96317066099624,17.007438797059905,260.0545035153764,163.27105026891815,92.32223986656847
C019,40,Add butter,0.0,102.3198136139763,0.0,64.84472470430528,358.6363282129838,0.0,241.75619707046926,160.0743962054283
C019,40,Add cinnamon,242.0235974289335,314.45256209731895,627.743619320107,422.42268146022406,882.3208159868384,1030.672886489226,567.6492955171041,363.85422963289943
C019,40,Add crust top,143.07750433589166,197.7569247913485,281.30091177296964,226.54103376137175,387.5266664700878,881.0895801213046,627.4946894621346,368.0581074838612
C019,40,Add water,0.0,80.12657522815665,0.0,45.90753636361943,223.479587829767,0.0,167.81639226269527,115.4686508143096
C019,40,Post last step,247.2561034712766,352.5230694443147,170.43977832830313,246.4084625791608,167.35835700575888,813.4809544690842,687.9529924366523,460.88517287250306
C019,40,Pour syrup,57.80738121142336,76.31768234589218,34.71965740978996,47.96938925943259,36.48257812289538,333.55722375920925,240.51758818289528,157.96869828595294
C019,40,Put pie in oven,185.57083692062315,274.7489661861367,132.52376394328797,172.86909534291846,171.42205809557447,747.0386144217154,592.2529965272951,394.68284199541415
C019,40,Stir bowl,89.4033106726645,120.51711406731141,54.20879025688367,78.51648749727113,41.98033095485194,553.4481460306342,420.47922597200477,254.50303136719413
C022,32,Add Sugar ,1309.7800753072108,1482.9601979449872,1250.464465955803,1256.4063694193974,1446.831681344202,3457.792216220757,2469.6484957578186,1874.9583406472282
C022,32,Add apples to pan,975.47795125988,1390.0035365783453,1377.5485779290289,1309.6122575126137,1469.0013235927318,4089.3357926163903,2405.021217534932,1837.8466693841642
C022,32,Add bottom crust,170.3880317237023,260.50782050305537,216.0477085916346,226.52574290381165,181.71983017607272,684.3457523054404,388.1864668685151,305.71365254984664
C022,32,Add butter,550.2781362261167,778.272907350185,927.4537461694362,802.8834203302756,1046.1358400008883,1775.6039409453015,1238.1047845396292,968.3159604733124
C022,32,Add cinnamon,130.4814099367117,186.33285954307016,178.9615465790855,175.01194834443208,155.48159580780947,402.6328709160064,281.4993399531313,225.24427314024814
C022,32,Add crust top,369.26594245893517,453.6814244671318,535.3203166558935,482.8454470158069,490.9331102804055,982.0438812023416,747.8050064449535,607.1829730014097
C022,32,Add water,174.1328108086056,253.88713717767496,264.46066297638754,244.6670746408635,279.27316970755703,484.0406474635515,331.99231639742493,248.26329856714835
C022,32,Post last step,353.1026623003147,452.8512042611168,367.08298794486984,336.17859879299306,520.5098308272846,815.6651248276164,568.3540951438374,478.54650173660883
C022,32,Pour syrup,141.03988353278982,210.59867320797437,193.39032826145376,186.39661279431266,198.6855365215422,423.9522195347839,328.40461248583887,275.44674224653966
C022,32,Put pie in oven,1342.8989758235298,1598.2438008945746,1771.3528551759046,1531.6155789077561,2156.3723267629452,3308.074830998512,2179.900532179238,1826.7478688571784
C022,32,Stir bowl,206.63676466201906,295.9156852107468,257.5358239751618,262.6265023386069,233.07771316548008,1325.8013420329753,729.9927093318206,503.25551069259836
C023,52,Add Sugar ,519.6323160941228,525.0547371847821,734.6182344853817,692.6189549544624,717.3505708423215,1437.9526015990696,1258.7531666100247,912.4227565419571
C023,52,Add apples to pan,824.2313795455026,949.4489549537336,1461.0648865550152,1197.4376992464754,1760.4404719700651,2788.4767964757452,1907.3441130503459,1218.902954476406
C023,52,Add bottom crust,52.41712240760599,90.79739477313632,74.88790032149204,67.6026208260908,67.05890959382108,259.2268711887634,124.09256573082814,75.0696474478156
C023,52,Add butter,154.65396117742043,219.7885157444463,196.41178126715738,185.87078504286475,196.64214068091184,640.698441771754,437.48069485635915,158.33756041184802
C023,52,Add cinnamon,75.62082200690818,100.32739977192853,135.94469948028325,111.64216719272716,145.36330618616154,210.459595952325,138.52819463084032,113.45207908046473
C023,52,Add crust top,179.1596439386278,225.6846842178798,226.6511615177206,222.84812678586997,194.8754581444803,518.5810859844166,426.11273119082307,321.3996034513468
C023,52,Add water,196.75027306585997,236.29760245291715,276.6153573980716,241.40493781833737,301.76080118561777,410.3483417013838,311.1203048426464,236.69565415932416
C023,52,Post last step,302.72847510060586,444.2253414296894,318.2614418873802,324.69609853946525,539.2513115851922,995.5944930875174,675.9522303754551,471.15277580310124
C023,52,Pour syrup,118.80203658002833,165.67505934874686,149.3363684849761,133.4266116040218,178.51567849380712,598.0656364615752,369.5150649901266,267.5085577176044
C023,52,Put pie in oven,1167.6795122092353,1513.2227928563739,1349.4874205580004,1302.8031818846123,1498.73429244831,2936.055188223705,2206.0514777148437,1682.0722924325287
C023,52,Stir bowl,202.12027413575566,242.3905616902307,271.7816386413262,258.38108355222124,311.43243054231857,923.9586766085807,676.8763005292997,371.1869887511376
C026,33,Add Sugar ,967.4857989005368,1255.163442399841,1299.4879328810366,1118.9769495503456,1534.34239267773,3985.556550778619,3186.9290048669363,1977.1033586357164
C026,33,Add apples to pan,634.450157698795,840.3383941302902,117.98613225923418,717.5734866843363,703.1410287887896,2905.3043722056177,2215.062340375063,1340.4383784277043
C026,33,Add bottom crust,102.58672892896955,218.81276544807338,87.01265884211182,137.7238922890176,68.51061591467132,591.3006470904331,481.1632456571274,314.8020835720446
C026,33,Add butter,189.72483077936334,366.6824091208046,232.4248486667047,232.22393585154057,256.41374612846016,891.0238957926687,714.2236480940708,454.0835928222331
C026,33,Add cinnamon,424.66666636813056,713.9135852760332,438.7656269165968,526.5022880027157,418.0887337986459,2795.15094388129,1810.2831664306464,1104.9406439927002
C026,33,Add crust top,175.49623593345842,321.086132549593,136.49712065552785,224.81365950556437,99.88411069161518,817.0706249679208,706.5609554449593,453.06107319971375
C026,33,Add water,89.81198608706853,153.5110649615246,96.00549184860651,118.11311378705486,126.7450637048764,450.3525187298733,351.69697654777855,222.0108077867504
C026,33,Post last step,281.60664725862546,514.6051937977825,397.88040948029504,295.74868052679733,335.61904833290043,821.9077912396225,680.6572911348155,532.6872511136729
C026,33,Pour syrup,112.33635520413807,208.52072641512916,142.59812384392592,134.73037680844493,134.6895150666207,638.9769989686541,500.76469753889864,306.15842163493045
C026,33,Put pie in oven,460.0765593446821,696.9238942137347,425.89165071039326,504.44829220648296,288.9319655085969,1409.3717667572373,1159.0208579375421,878.9052081637501
C026,33,Stir bowl,274.1708705096263,459.50096185278824,205.78763708732862,309.1183208895676,171.37870134600362,2119.218450216452,1507.4077885289512,893.0059726310615
C027,41,Add Sugar ,705.0973317589869,656.4240852179626,1333.6726222785428,1112.5593116922505,1640.2625206887965,1423.810973015381,1104.9678569002092,867.6090291277218
C027,41,Add apples to pan,618.4783297315114,627.4112793777219,917.1050300600753,791.3524016142637,1044.540381579967,4323.036162757625,2071.9538021335375,1036.3031226070457
C027,41,Add bottom crust,63.9012913957353,95.64675111470048,146.46046653718332,119.6628898271612,148.97720387309187,197.74349906635553,138.11248895656684,95.37645407220161
C027,41,Add butter,232.92022767188217,265.87596482855776,493.5186747372516,400.30469898974513,489.0964658429058,616.2839996439305,447.63552286221363,316.5192864567968
C027,41,Add cinnamon,174.4586147575866,196.86339197666845,233.24650985156683,213.05048348776455,219.4738979919228,550.4549666611113,421.3560704375735,250.3076656733709
C027,41,Add crust top,127.30070555263306,154.62443941701792,227.12245299807904,192.98535957441132,182.89409543940457,334.93769283608214,283.7022810952613,195.5937505511672
C027,41,Add water,154.07070335581375,172.304733640287,273.98112686949435,233.71111327404367,321.5003560530073,286.71549779161614,243.0670701370442,176.53980378600357
C027,41,Post last step,512.8653860558242,537.134172313358,532.1404514380158,527.9905415920113,524.2476587442641,1094.487344866791,851.2241575134984,636.2142024956033
C027,41,Pour syrup,129.70422359501586,124.38252690573714,146.4728135502717,134.6208569197662,153.15340002425643,309.1540485267557,262.2148262877681,178.9162516076663
C027,41,Put pie in oven,671.4692144896809,693.4460506798324,718.0075695516888,707.1545134879293,714.1910224498931,1369.0568607423243,1166.3620561510124,868.778589680187
C027,41,Stir bowl,456.2177256187787,485.2378012824493,707.7133702239994,572.3976333394846,1006.0207456010278,1828.5046845825418,1217.0273167548849,696.7871497074563
C030,39,Add Sugar ,0.0,929.858827212387,1115.7034775199277,1027.4842477510892,1888.2796437910047,1940.8407244208267,1217.8212109080555,1052.477537448383
C030,39,Add apples to pan,0.0,782.8559613163285,1207.4555950282274,1051.9511837109053,1422.028390929439,2125.2237941903863,1469.1389534373586,1054.5267479396812
C030,39,Add bottom crust,0.0,295.9334832826937,186.5806900462374,194.34988884566252,189.39242110861022,444.82528502010837,358.540140774261,314.39963135706785
C030,39,Add butter,0.0,370.4478061293676,394.0120478090146,599.6004145133458,573.0771120358011,503.3632996784709,380.07031302111255,334.4117401745202
C030,39,Add cinnamon,0.0,217.3401464998916,175.99065125223234,185.9489831274828,149.46469553078816,488.73667950349505,323.4353614317988,261.72473608763426
C030,39,Add crust top,0.0,410.0221028144183,280.55722647353315,303.06991924441434,266.92047483917025,874.1048893454861,597.4792604447598,457.41199251191347
C030,39,Add water,0.0,119.25923024815586,126.58296714513796,120.79743709960013,121.23704071610152,196.55907017245949,164.83344762628582,138.0256083902433
C030,39,Post last step,0.0,535.8690857753977,488.16764675621283,495.064130275022,546.4894938948967,838.7177870518758,669.3453766769003,552.7472232016769
C030,39,Pour syrup,0.0,169.764413364358,147.14541576256883,146.00022612685746,152.1639225328754,213.52225605751278,156.69790808641332,153.8963316523674
C030,39,Put pie in oven,0.0,725.9447753798729,621.2926580878923,789.7912555524388,591.4970586583767,1215.1119093106413,897.7613946673645,759.029230718305
C030,39,Stir bowl,0.0,220.5158663578576,229.20950218897062,230.57373251348275,232.53897642686997,521.775401992688,381.2033432029177,313.66516911761823
C031,61,Add Sugar ,0.0,770.6963843228964,639.7321481568099,737.5810447601191,653.1288534928244,1449.1859994714239,1132.244629563506,919.6331471975456
C031,61,Add apples to pan,0.0,572.6939603649103,617.7020239039817,675.3238032627823,849.1088223273587,2997.1391580588997,1752.3102731308077,1201.3349602007847
C031,61,Add bottom crust,0.0,73.40467114421827,64.59266857391594,66.26202332404556,81.43507997267379,229.96012979866575,169.6349973102912,111.002030366772
C031,61,Add butter,0.0,236.88212820794527,163.351042322263,186.92050257123338,155.9716523456466,753.2755416324156,490.85924639927896,345.36246208919204
C031,61,Add cinnamon,0.0,174.63353048544417,218.0364530267413,212.49760298165154,268.13172404948864,549.826830491907,441.76426557689547,299.23502880505214
C031,61,Add crust top,0.0,205.52825713294504,205.21679474317244,202.69426225450627,251.0455949395917,726.7259914372123,510.08630072576244,337.06009332158317
C031,61,Add water,0.0,153.17292022758855,101.13835198144501,112.88586389967645,96.15942429517844,334.91913675398337,252.00180843942465,193.75542962961225
C031,61,Post last step,0.0,611.7694713645919,522.8354077064687,520.3655963551116,568.7740038207119,1372.2557277291498,949.5216705494097,712.2898764058585
C031,61,Pour syrup,0.0,117.79471263792774,106.4296213871095,106.06506710854214,121.6481032835837,282.3362312296409,251.4204920030274,188.24987936608773
C031,61,Put pie in oven,0.0,528.8095460989439,390.97021033100447,412.54965282939474,519.1110168248606,1113.6539794199748,866.0715197303515,639.7526860208682
C031,61,Stir bowl,0.0,214.14647768553112,165.2923806539073,165.99904743844058,220.58828753734747,724.7320875862697,502.450747717072,358.27238229928275
